S.No,ProductName,MRP
2653,HAREEN COCONUT OIL 500ML,359
2654,DHEEPAM 500ML BOTTLE,111
2655,ELITE BUTTER CUP CAKE 170G,60
2656,BRIT MILK CLASSIC 10,10
2657,AT NEEM OIL 50ML,25
2658,PAR KRACKJACK 40RS,40
2659,IDHAYAM GIN OIL  200ML BOTTL,83
2660,PAR HAPPY HAPPY 5RS,5
2661,ELITE CHOCO CUP 10,10
2662,IDHAYAM GIN OIL  100ML BOTTL,44
2663,ELITE BROWNIE 170G,75
2664,SAI JOYHI LAMP OIL 500ML,150
2665,PARLE BLACK BOURBON 10,10
2666,SF MOMS MAGIC SHINE 10,10
2667,PAR HIDE SEEK CRM 30,30
2668,PAR HIDE SEEK COFF 30,30
2669,DHARSHAN AGARBATHI 55,55
2670,AT ELUPPAI OIL 50ML,20
2671,PORNA POOJA OIL 1L,272
2672,PORNA POOJA OIL 500ML,119
2673,ACT BUTTER DELITE POP,35
2674,OI GROUNDNUT OIL 1L,430
2675,ACT XTREME BUTTER POP,35
2676,GEMSGOLD GROUNDNUT OIL 1L,250
2677,ACT GOLDEN SIZZLE POP,30
2678,ACT CLASSIC SALTED POP,30
2679,ACT BUTTER PEPPER POP,35
2680,ANU GIN OIL 1L,580
2681,ANU GIN OIL 500ML,290
2682,ANU GROUNDNUT OIL 1L,370
2683,ANU GROUNDNUT OIL 500ML,190
2684,SVS GROUNDNUT OIL 1L,194
2685,IDHAYAM MUSTARD OIL 1,255
2686,MILLKYMIST PANEER 200G,125
2687,MILKYMIST PANEER PROTIN 200G,150
2688,KING GIN OIL 1L,377
2689,WEALTH MALAI PANNER 1KG,390
2690,MILKYMIST BUTTER 500G,350
2691,HATSAN COOKING BUTTER 500G,340
2692,MILKY MIST BUTTER 200G,142
2693,MILKY MIST BUTTER UNSALTED 100G,72
2694,LEVESTA FILTER COFFEE 60-40 500G,400
2695,LEVESTA FILTER COFFEE 80-20 500G,488
2696,LEVESTA STRONG 200G,250
2697,LEVESTA INSTANT CLASSIC 100G,335
2698,LEVESTA INSTANT PREMIUM 50G,140
2699,LEVESTA INSTANT STRONG 50G,140
2700,LEVESTA INSTANT PREMIUM 50G TIN,140
2701,TATA COFFEE GRAND  CLASSIC 100G,280
2702,LEVESTA INSTANT STRONG 100G TIN,260
2703,MILKY MIST BUTTER SALTED 100G,75
2704,LEVESTA FC 80-20 200G,195
2705,AVT PREMIUM CF 60\40 500G,440
2706,TATA GRAND STRONG 200GM,280
2707,CONTINENTAL MALGUDI 80\20,75
2708,TATA KANAN DEVAN CLASSIC 500GM,158
2709,GOOD KNIGHT FLASH 4+,325
2710,GOOD KNIGHT MINI,50
2711,CINTHOL GERM PROTECTION 10RS,10
2712,INDULEKHA 100G,99
2713,CHANDRIKA AYUR 3+1,156
2714,V CARE GOAT MILK 75G 3+1,240
2715,V CARE WINE SOAP 100G 3*1,276
2716,V CARE BAMBOO CHARCOAL,94
2717,V CARE SWARNOTHAYA HERBAL,123
2718,V CARE NALANGU MAAVU,105
2719,MARGO NEEM NATURALS 100G,42
2720,MARGO ALMOND OIL AND ROSE 100GM,42
2721,POWER BEAUTY SOAP,40
2722,SANTOOR 150G 3,201
2723,SANTOOR 150G 4*2FREE,250
2724,HAMAM NEEM&TULASI 150G,66
2725,DETTOL SKINCARE 100GM 3*1,166
2726,HIM NEEM & TURMERIC 75G 4+1,152
2727,JOHN BABY SOAP 150G,130
2728,JOHN BABY SOAP 100G,78
2729,JOHN BABY SOAP 50G,45
2730,JOHN BABY SOAP 25G,20
2731,SANTOOR SKIN SOFTENING 100G,41
2732,HIM HONEY&CREAM 75G,38
2733,AVT GOLDCUP 10GM JAR,100
2734,JOHN BUDS 15 UNITS,40
2735,RIN POW 1KG,122
2736,LIPTON GT HON LEM 10BAGS,75
2737,LIPTON GT HON LEM 25BAGS,180
2738,TAJMAHAL FR LN 25 BAGS,160
2739,HORLICKS DIABETES CHOC 400G,790
2740,KUMBAKONAM COFFEE 250G,275
2741,NARASUS PURE INS JAR 50G,175
2742,MALGUDII FILTER COFFEE 200G,190
2743,SUNRISE HP 200G,285
2744,NARASUS STRONG 200G,213
2745,AMUL SPRAY 500G,253
2746,AVT PREM LEAF TEA 500G JAR,300
2747,BURFEE 18,22
2748,BURFEE 36,40
2749,BURFEE 45,50
2750,BURFEE 10,15
2751,RICHUR EXP 25KG,1800
2752,GARLIC HILLS 500G,110
2753,PORNA RICE OIL 1L,197
2754,SAFFOLA OIL 1L,185
2755,PONGAL RICE 1KG,40
2756,JOHN WIPES 20U,85
2757,MILKA BREAD 48,48
2758,MILKA BREAD 28,28
2759,MILKA SW BREAD 55,55
2760,MILKA SW BREAD 65,65
2761,MILKA BUN 30,30
2762,OLAY UV CREAM 40G,199
2763,OLAY UV CREAM 20G,99
2764,GILLETTE FOAM CHARCOAL 196G,249
2765,TIGER BADAM ESSANCE,42
2766,AC SAMBAR MASALA 500G,220
2767,GILLETTE FOAM NEEM 196G,249
2768,OLAY AGENING CREAM 40G,399
2769,HATSUN CURD 400G,33
2770,CASHEW BROKEN 50G,50
2771,OLD SPICE ORIGINAL 70G,80
2772,OLD SPICE ASL MUSK 50ML,149
2773,OLD SPICE ASL LIME 50ML,149
2774,OLD SPICE ASL OG 50ML,149
2775,GILLETTE SHAVE GEL SENS 60G,99
2776,GILLETTE VENUS SIMPL 3S,245
2777,GILLETTE VENUS BIKINI SENS,165
2778,BRU 5,5
2779,BLACK GRAPES 250G,110
2780,RICHUR EXP 1KG,75
2781,SVS SUN OIL ILTR,180
2782,CASHEW 200G,200
2783,ANIL MAIDA 500G,42
2784,CASHEW 50G,55
2785,CASHEW BROKEN 200G,185
2786,DRY GRAPES 50G,25
2787,DRY GRAPES 200G,95
2788,BLACK GRAPES 50G,25
2789,BADHAM 50G,50
2790,WALLNUT 50G,70
2791,PISTA ROASTED 50G,60
2792,ORANGE CANDY 100G,20
2793,BADHAM 200G,190
2794,APSARA PLATINUM PENCIL BOX,60
2795,NATARAJ PENCIL BOX,50
2796,GRB GHEE 1LTR,952
2797,RKG GHEE 500ML,496
2798,RKG GHEE 200ML,208
2799,AMUL GHEE 1 LTR,725
2800,RKG GHEE 100,108
2801,RKG GHEE 50G,60
2802,MILKYMIST COW GHEE 200ML,185
2803,AAVIN GHEE 1LTR,660
2804,AAVIN GHEE 200ML,160
2805,GRB GHEE 200ML,189
2806,VIVEL SOAP 30,30
2807,AC APPALAM 150G,68
2808,AC APPALAM 100G,45
2809,MVM APPALAM 200G,70
2810,KRISH APPALAM 70G,39
2811,KRISH APPALAM 50G,27
2812,MUNCH 32 PCS BOX,160
2813,JOHN WIPES 72U,280
2814,DRY FRUIT MIX 250GM,250
2815,WALL NUT 250GM,400
2816,PISTA SHELL 250G,300
2817,EVEREADY AA2005,22
2818,COLIN 125ML,40
2819,LIZOL SAKTI 450ML,69
2820,PUMPKIN SEED 50G,40
2821,CHIA SEED 50G,25
2822,SABJA SEED 50G,25
2823,SUN FLOWER SEED 50G,30
2824,DHARBOSINI SEED 50,40
2825,PUMPKIN SEED 200G,160
2826,SARAPARUPU 50G,120
2827,SARAPARUPU 200G,450
2828,VELLARRI VEDA 50G,70
2829,CHIA SEED 100G,60
2830,SARAPARUPU 100G,250
2831,PISTA GREEN 50,110
2832,BADHAM GUM 50,40
2833,BLACK JEERA 50G,30
2834,BLACK JEERA 100G,50
2835,CASHEW GRAPES MIX 25,30
2836,SAKTHI IDLY CHILI POWDER 50G,22
2837,SAKTHI CUMIN POWDER 50G,39
2838,SAKTHI APPALAM 250G,95
2839,SAKTHI KULAMBU CHILLI 500G,194
2840,SAKTHI CHILLI POWDER 20G,10
2841,SAKTHI CURRY POWDER 20G,12
2842,SAKTHI PULIYOGARE POWDER 20G,13
2843,CORN FLOUR 500G,40
2844,CORN FLOUR 200G,21
2845,HAREENA ROASTED RAVA 500G,48
2846,HAREENA GROUNDNUT OIL 500ML,136
2847,HAREENA GIN OIL 1LTR,400
2848,GILLETTE VENUS SIMPL 5N,396
2849,GILLETTE VENUS SENS CART 2,375
2850,GILLETTE VENUS SENS RAZOR,325
2851,GILLETTE VENUS SL,175
2852,GILLETTE VENUS BREEZ RAZOR,375
2853,GILLETTE VENUS BREEZ CART 2,475
2854,GILLETTE FUSION POWER 2,699
2855,HAREENA GN OIL IL,268
2856,GILLETTE FUSION POWER 4,1299
2857,GILLETTE FUSION PROGLIDE RAZ,575
2858,KUTHIRAIVALI 1KG,140
2859,HAREENA RICE FLOUR 500G,49
2860,GILLETTE MACH3 CHARCOL RAZ,349
2861,FRIED GRAM 500G,60
2862,GILLETTE MACH3 2,325
2863,ILUPPAI OIL 100,32
2864,CURRY MASALA 10,10
2865,GILLETTE MACH3 TURBO RAZ,399
2866,SAFFRON 1G,330
2867,GILLETTE FUSION PROGLIDE 2,699
2868,MUVIN SNACKS,50
2869,GILLETTE MACH3 CHARCOL 4,725
2870,GILLETTE FUSION RAZ,425
2871,BANJARAS HENNA 65,70
2872,VIP SHAMPOO DYE,51
2873,ROSE WATTER 300ML,25
2874,GILLETTE MACH3 TURBO 2,425
2875,ROSE WATTER 500ML,35
2876,GILLETTE 7O CLOCK PII,240
2877,PONGAL RICE 500G,25
2878,BRIT MARIE 5,5
2879,BRIT 50 50 RS 5,5
2880,GILLETTE GUARD 7+1,126
2881,VERAL MANJAL 50G,20
2882,COL STRONG TEETH 200G,149
2883,COL STRONG TEETH 500G,305
2884,GODREJ GENTEEL 2L,320
2885,SCOTCH BRITE SCRUB BRUSH,170
2886,SCOTCH BRITE SPONGE WIPES,230
2887,SCOTCH BRITE NON SCRATCH,50
2888,SCOTCH BRITE BR SCRUB BRUSH,160
2889,GODREJ FAB 3.2L,325
2890,SCOTCH BRITE SPONGE WIPES 3M,80
2891,GODREJ GENTEEL 1L,150
2892,SCOTCH BRITE SCRUB SPONGE 20,20
2893,SCOTCH BRITE SIL SPARK,20
2894,SCOTCH BRITE SIL SPARK 10,10
2895,AT WHITE PHENYLE 750ML,38
2896,SCOTCH BRITE STROG,40
2897,SCOTCH BRITE SIL SPARK 55,55
2898,VINIGER 750ML,38
2899,AT OMAM WATER 200ML,18
2900,AT TOILET CLEANER 500ML,48
2901,HIM SPARKLING 150*150,189
2902,HIM  SPARKLE WHITE 80G,65
2903,HIM SPARKLING 150G,120
2904,HIM AYUVEDIC GC 80G,79
2905,HIM AYURVEDIC 150G,135
2906,COL VISIBLE WHITE 50G,99
2907,SAKTHI RASAM POW 100G,84
2908,AC CHILLI POW 200G,84
2909,AC KULAMBU CHILLI POW 50G,20
2910,SCOTCH BRITE SUP STRONG,40
2911,SCOTCH BRITE POW SCRUB,55
2912,SCOTCH BRITE S STEEL 30,30
2913,SCOTCH BRITE SCUBE SPONGE 35,35
2914,DABUR HONEY 225G 0FF,249
2915,one to three NOODLES 200G 1+1,75
2916,MAGGI 560G,120
2917,MAGGI 280GM 60,60
2918,COL SALT 300G,240
2919,COL MAX FRESH RED 150G,150
2920,COL MAX FRESH BLUE 150G,172
2921,COL VEDSAKTHI 200G,185
2922,COL CIBACA 65G,30
2923,COL NEEMSALT 100G,92
2924,COL VEDSAKTHI 100G,95
2925,COL LEMON SALT 200G,174
2926,COL LEMON FRESH GEL 120G,220
2927,COL KIDS PASTE 2 TO 5,105
2928,PAT TWISTY NOODLES 4S RS40,40
2929,TOP RAMEN MASALA 360GM,82
2930,MAGGI VEG MASALA 248 G,60
2931,PAT ATTA NOODLES 240 GM,48
2932,NISSIN KOR VEG NOODLES,55
2933,NISSIN KOR CHEESE NOODLES,55
2934,TOP RAMEN MASALA 240G,57
2935,NISSIN KOR CHICHEN NOODLES,55
2936,PAT ATTA NOODLES 80,10
2937,CHINGS MANCHURIAN RS15,15
2938,CHINGS HOT GARLI NOODLES 60,60
2939,MAGGI SPL MASALA 100,100
2940,KNOOR MAST MASALA 80,80
2941,CHINGS SCHEZWAN NOODLES,60
2942,RUBY RICE 1KG,65
2943,RICE RICHUR EXP 1KG,75
2944,BROKEN RICE 1KG,40
2945,RAW RICE BROKEN 1KG,42
2946,RED RICE 1KG,60
2947,KAVUNI RICE 1KG,200
2948,MAPPILAI SAMBA 1KG,100
2949,KAVUNI RICE 500G,100
2950,KAVUNI RICE 250G,50
2951,MAPPILAI SAMBA 500G,50
2952,MAPPILAI SAMBA 250G,25
2953,VARAGU 1KG,120
2954,VARAGU 500G,60
2955,VARAGU 250G,30
2956,SAMAI IKG,140
2957,SAMAI 500G,70
2958,SAMAI 250G,35
2959,THENAI 1KG,120
2960,THENAI 500G,60
2961,THENAI 250G,30
2962,RED RICE 500G,32
2963,RED RICE 250G,20
2964,WHITE HORSE RICE 1KG,55
2965,RICE PULLIMAN 1KG,55
2966,KUTHIRAIVALI 500G,70
2967,KUTHIRAIVALI 250G,35
2968,FLAKE SEED 250G,35
2969,FLAKE SEED 500G,70
2970,SUNFLOWER SEED 500G,70
2971,SUNFLOWER SEED 250G,35
2972,IDLY RICE 1KG,45
2973,FOGG MASTER,250
2974,FOGG OSSUM,250
2975,GUNDU MANJAL 1KG,300
2976,GUNDU MANJAL 100G,20
2977,GUNDU MANJAL 50G,20
2978,SUGAR CANDY (DIAMOND) 1KG,70
2979,SABASH KULAMBU CHILLI POW 500G,140
2980,AC EGG CURRY MASASALA 50G,30
2981,MTR HING POWDER 25G,47
2982,MTR HING POWDER 50G,90
2983,BABINO VERMICELLI 90G,10
2984,UNITY 1KG,125
2985,UNITY 500G,80
2986,SEERAGA SAMBA 1KG,200
2987,SEERAGA SAMBA 500G,100
2988,IDHAYAM SEERAGA SAMBA 1KG,211
2989,KOHINOOR CLSS GOLD 1KG,235
2990,FORTUNE BASMATI RICE 1KG,210
2991,KOHINOOR SUPER 1KG,220
2992,VIBOOTHI 50G,20
2993,PONGAL RICE 250G,20
2994,TULASI  RICE 1KG,100
2995,TULASI RICE 500G,50
2996,OHMS JAM 4KG,420
2997,ANIL VERMICELLI FOXTAIL 180G,34
2998,ANIL VERMICELLI KODO 180G,34
2999,ANIL VERMICELLI TAMARIND 200G,33
3000,ANIL VERMICELLI SORGHUM 180G,32
3001,ANIL VERMICELLI WHEAT 180G,32
3002,ANIL VERMICELLI PEARL 180G,32
3003,ANIL RICE VERMICELLI 500G,75
3004,ANIL VERMICELLI LEMON 200G,33
3005,LIA RAINBOW  55RS,55
3006,ACHU VELLAM 500G,50
3007,ACHU VELLAM 250G,30
3008,LOT CHOCOPIE CHOCO 15RS,15
3009,AVT GREEN TEA LEMON&GINGER 20G,65
3010,LOT CHOCOPIE 6N,99
3011,GRB GULAB JAMUN 175G,145
3012,LOT PEPERO 19.5G,30
3013,LOT PEPERO 14G,20
3014,PONDS TALC DFLOWER 400G,415
3015,PONDS TALC SANDAL 300G,415
3016,GOKUL TALC HORA,55
3017,GOKUL TALC SECRRT,55
3018,GOKUL TALC ROYAL,55
3019,PONDS TALC ALOEVERA 200G,149
3020,GOKUL TALC LAVENDER,88
3021,GOKUL TALC HORA 100G,88
3022,GOKUL TALC LAVENDER 50G,49
3023,PONDS TALC STARLIGHT 50G,77
3024,PONDS TALC STARLIGHT 100G,150
3025,UDHAI RAW RICE 1KG,96
3026,UDHAI IDLY RICE 1KG,73
3027,UDHAI BASMATI RICE 1KG,159
3028,UDHAI IDLY RICE 5KG,350
3029,SS SPOON,10
3030,PIGEON GAS LIGHTER,120
3031,KAJEERA 100G,45
3032,PALM CANDY 100,35
3033,PALM CANDY 250G,75
3034,PALM CANDY 1KG,300
3035,PALM CANDY CRYSTAL 100G,60
3036,PALM CANDY CRYSTAL 250G,150
3037,PALM CANDY CRYSTAL 1KG,600
3038,NA BALLS 100G,25
3039,NA BALLS COLOR 100G,25
3040,OHMS SOYS SAUCE 1LIT,53
3041,OHMS CHILLI SAUCE 1LIT,53
3042,KPN CLR BATHING BAR,40
3043,INDULEKHA SVETAKUTAJA 100ML,387
3044,INDULEKHA SVETAKUTAJA 50ML,207
3045,KPN VETVER 75G SOAP,28
3046,KPN TURMERIC 75G SOAP,28
3047,ZEE SOAP 3+1,150
3048,ZEE SOAP 75G,50
3049,KPN TURMERIC SOAP 3+1,114
3050,KPN NEEM&TULASI 3+1,114
3051,FOGG PINE,250
3052,FOGG AMAZE,225
3053,OSSUM DESIRE,250
3054,FOGG AGAR,250
3055,FOGG NAPOLEON,225
3056,GOKUL ROSE&JOJOBA 75G,42
3057,GODREJ NO1 JASMINE 4N,40
3058,GODREJ NO1 KESAR MILK 4N,40
3059,GODREJ NO1 SANDAL 4S,40
3060,GODREJ NO1 LIME ALOEVERA 4N,40
3061,APIS HONEY 1KG,499
3062,MUGI BOI DISHWASH 500ML,125
3063,MUGI ULTRA COMBO 500ML,220
3064,MUGI ULTRA COMBA 1L,430
3065,MUGI ULTRA COMBO POU 1L,199
3066,MUGI FRESH 10N 3RS,30
3067,MUGI FRESH BLUE 10N 3RS,3
3068,MUGI FRESH PINK 10N 3RS,3
3069,MUGI ULTRA 2L,398
3070,MUGI ACTIVE 1.8L,209
3071,MUGI ACTIVE 1L,95
3072,MUGI ACTIVE 500ML,49
3073,MUGI MILA TL 2L,349
3074,MUGI MILA FL 2L,379
3075,MUGI ELREY 5L,450
3076,MUGI ORGNIN 500ML,99
3077,MUGI FRESH BLUE COMBO 200ML,140
3078,MUGI FRESH PINK COMBO 200ML,140
3079,MUGI MILA TL 50ML,10
3080,MUGI FRESH BLUE 500ML POUH,99
3081,FOGG ROYAL,225
3082,FOGG DELICIOUS,225
3083,AM NOODLES JAP VEG,10
3084,AM NOODLES TASTY MASALA,10
3085,PATANJALI ALOEVERA 150G*3,115
3086,PATANJALI NEEM  SOAP 75G,22
3087,PATANJALI ALOEVERA 75G,22
3088,PATANJALI HALDI CHANDAN,23
3089,PATANJALI DANT KANTI TOOTHPAST 100G,63
3090,PATANJALI ALOEVERA SHAM 180ML,120
3091,PATANJALI DISH WASH 225G,20
3092,PATANJALI DISH WASH LEMON 225G,25
3093,APIS HONEY 100G,60
3094,WAFER ROLLS 22G,10
3095,JELLY 10RS,10
3096,DARSHAN LIFE DHOOP,15
3097,DARSHAN BLACK STONE,15
3098,DARSHAN LIFE RED SANDAL.,15
3099,SUGANDHA SWARNA 60RS,60
3100,SUGANDHA SWARNA 35RS,35
3101,DARSHAN 4IN1,175
3102,STREAX FACE SERAM  7ML,99
3103,AC SOAN PAPDI CARDAMOM 200G,75
3104,AC SOAN PAPDI GHEE 200G,80
3105,AC MIXED FRUIT JAM 450G,195
3106,AC CITRON PICKLE 1KG,165
3107,SENS SOFT BRUSH 70RS,70
3108,SENS SOFT BRUSH 35RS,35
3109,SF DARK FANTASY 69G,40
3110,SF DARK FANTASY 46G,20
3111,DAILY WHEAT FLOUR 500G,45
3112,DAILY RAVA 200G,25
3113,DAILY ATTA 1KG,99
3114,DAILY SAMBA RAVA 500G,80
3115,LOT HEART GIFT BOX 300G,100
3116,DETTOL SKINCARE 200ML PAMP,79
3117,DETTOL SANITIZER 200ML,125
3118,DAILY VERMICELLI ROASTED 180G,23
3119,JAVADHU MUKKUDAL ATTHAR,70
3120,GILLETTE WILKI 50N,150
3121,GILLETTE BLADES,30
3122,AMUL ALMOND BAR,35
3123,AMUL MILK CHOCOLATE,55
3124,AMUL MILK CHOCOLATE 20G,20
3125,AMUL BELGIAN CHOCOLATE 35G,55
3126,AMUL FRUIT&NUT DARK 40G,50
3127,AMUL MILK CHOCOLATE 150G,220
3128,CLEAN&CLEAR 50ML,110
3129,NATARAJ CLOR PENCIL,25
3130,DOMS PEN 5RS,5
3131,CANDLE 10,10
3132,AC BADAM MIX 20G,10
3133,CANDLE 60,120
3134,CLINC PLUS EGG 16N,1
3135,CANDLE 38,45
3136,CANDLE 22,25
3137,CANDLE 20RS PKT,22
3138,CLEAN&CLEAR  FOAMING 100ML,195
3139,DHEEPAM KARPOORAM 50G,55
3140,DHEEPAM KARPOORAM 100G,100
3141,DHEEPAM KARPOORAM 1RE PKT,50
3142,CLEAN&CLEAR BERRY BLAST 50ML,110
3143,DAIRY MILK FAMILY PACK 105G,110
3144,MILKY BAR MOOSHA 38G,20
3145,KITKAT WHITE,80
3146,MUNCH MAX,20
3147,MILKY BAR 10RS,10
3148,TICTAC MANGO,20
3149,TICTAC ORANGE,20
3150,ARASAN 250G,26.5
3151,COLSEUP 40G,20
3152,BLEACHING POWDER 100G,10
3153,I DHAYAM DOSA MAAVU,45
3154,H&S DAILY CLEAN,2
3155,CHIK EGG,1
3156,H&S 2IN1 BLACK,4
3157,H&S DAILY COOL,2
3158,H&S 2IN1 MENTHOL RS4,4
3159,KARTHIKA HERBAL 2RS,2
3160,AT BLACK PHENOIL,58
3161,AT SOAP OIL 500ML,48
3162,CYC POP AGARBATHI OFF,70
3163,CYC DHOOP JAR OFF,80
3164,AROKYA 500ML,38
3165,AROKYA 10,10
3166,BRIT GOODDAY CHUNKS 45,45
3167,milky mist cheese 10 slice,150
3168,BRIT NUTRICHOICE 100G,25
3169,MAGGI 95G,20
3170,EXO STEEL SCARUB,15
3171,MANGALDEEP SAMBARANI 15RS,15
3172,VVD CRYSTAL SALT 1KG,20
3173,BRIT NUTRICHOICE 50G,10
3174,GARBAGE BAGS MEDIUM,75
3175,GARBAGE BAGS EXL,140
3176,AC ASAFOETIDA POWDER 50G WITH JAR,85
3177,SURF EXCEL POWDER 500G,115
3178,VVD SALT 1KG,22
3179,PARACHUTE 20ML,10
3180,COL MAXFRESH BLUE 38G,20
3181,SUNRISE 2RS,2
3182,UNIBIC CHOCO NUT 30RS,30
3183,COL SALT 16G,10
3184,RIN MATIC  TL ILTR,99
3185,GARLIC 500G,80
3186,GARLIC 250G,40
3187,GARLIC HILLS 250G,70
3188,ELACHI 10RS,15
3189,ELACHI 10G,50
3190,ELACHI 25G,100
3191,ELACHI 50G,200
3192,BAY LEAF 5RS,10
3193,PACHAI KARPOORAM 10G,30
3194,PACHAI KARPOORAM 25G,50
3195,PACHAI KARPOORAM 50G,100
3196,ANIL PAYASA VERMICELLI 100G,15
3197,UNIBIC CHOCOKISS,10
3198,HATSUN CURD 10RS,10
3199,COTTON WICKS 3RS,7
3200,COTTON WICKS 5RS,12
3201,H UTIN MATCH STICK,20
3202,RAGIBITES CHOCO 10RS,10
3203,RAGIBITES VANILLA,10
3204,TATA SOULFULL  10,10
3205,TATA WEFAR 1+1,50
3206,PATTAI 25G,45
3207,PATTAI 50G,80
3208,CLOVES 25G,45
3209,G NUT FRIED 500G,93
3210,G NUT FRIED 200G,40
3211,CLOVES 50G,80
3212,ANNACHI POO 25G,45
3213,ANNACHI POO 50G,100
3214,SWASTIK TT 50G,30
3215,KALIPAKKU 25G,40
3216,KALIPAKKU 50G,75
3217,EC WASH 2L,99
3218,LOTTE CHOC 10,10
3219,ANIL VERMICELLI 450G,56
3220,DABUR RED 100G,78
3221,ARIEL TL LIQ 1LTR,179
3222,HIM SHAMPOO 69,69
3223,OM SHANTHI SANDAL TAB,50
3224,DRY FIGG 100G,180
3225,FRIED GRAM 250G,35
3226,MONKEY VVV,90
3227,KOLAMAAVU,15
3228,FLAIR 130RS,30
3229,SCALE 15CM,5
3230,vim bar 4+2,35
3231,OM SHANTHI CAMPHOR 50N,50
3232,HAPIMA FRIED MIX,12
3233,GOKULAM SEEDED 500G,105
3234,MIRINDA 750ML,40
3235,AAKAA RAGI PUTTU 500G,100
3236,SANDAL TABLETS 500G,50
3237,SIKHARAM KADHAMBATOOL 1KG,120
3238,GOPURAM VIRAL MANJAL 1KG,320
3239,DRY FIGG 50G,100
3240,DRY FIGG 200G,330
3241,POORNA GIN OIL 1LTR,385
3242,POORNA RICE BRABD OIL,190
3243,HAREENA GIN OIL 500ML,200
3244,MANGALDEEP 60,60
3245,HAREENA GRAM FLOUR 500G,77
3246,KOPPARA COCONUT,45
3247,SOFY 7 PAD,32
3248,SANTOOR SOAP 10,10
3249,KANNAN DEVAN STRONG 500G,158
3250,MILKY MIST CHIPLET BUTTER,75
3251,CORN FLAKES 500G,40
3252,CORN FLAKES 250G,25
3253,DEV MIXTURE,110
3254,MARGO 40,42
3255,DURACEL AA,55
3256,DURACEL AAA,50
3257,AKSHAYA KASTHURI TUR POW,25
3258,PMA CHOCCO STIC,50
3259,RUSHIKA CUSTARD POW,42
3260,RUSHIKA CUSTARD POW STRAB,45
3261,NESTLE MILK MAID 190G PKT,89
3262,CASHEW BROKEN 1KG,900
3263,CASHEW 1KG,1000
3264,AVT LEAF TEA 250G,150
3265,AC JAM 100G,45
3266,RICE VATTHAL 500G(BAI),80
3267,KESAVARDHINI 25ML,59
3268,BRIT TIGER 5RS,5
3269,PARACHUTE HAIR CREAM MEN 100G,99
3270,LIRIL LIME 100G,41
3271,V CARE SHAMP HAIR CLOR 180ML,555
3272,DOVE SERAM BAR 50G,35
3273,PEP 2 IN 1 TOOTHPASTE 80G,69
3274,PEP CLOVE&SALT 100G,76
3275,PEP CLOVE & SALT 200G,145
3276,PEP 2 IN 1 TOOTHPASTE 150G,129
3277,PEP WHITENING 80G,74
3278,REXONA COC & OLIVE 150G,89
3279,PEP GERMI CHECK 100G,75
3280,SILVER POUCH 5*7,40
3281,PEP GUM CARE 70G,69
3282,PEP GERMI CHECK 200G,143
3283,YELLOW PEASE 500,45
3284,ARUN ICON D CHACO,60
3285,YELLOW PEASE 250G,25
3286,KOLLU 1KG,115
3287,RIN POW 500G,62
3288,KOLLU 500G,60
3289,KOLLU 250G,32
3290,TASTY BANANA CHIPS 100G,110
3291,KURU THENAI 500G,25
3292,WHIS BIND XXXL 5N,150
3293,ZED BLACK TIMBER WOOD,55
3294,DIVINE BELLS AGAR BATHI,60
3295,ZED BLACK 4 IN 1,55
3296,CYC SANDLUM 20,20
3297,SAKTHI PULIYOGARE  POW 50G,27
3298,PAPER TEA CUP 110ML,45
3299,UNIBIC COCONUT COOKIES 10,10
3300,UNIBIC OATS DIGESTIVE 10,10
3301,PAPER W CUP,70
3302,MANATHAKKALI VATHAL 100G,40
3303,EGG TRAY,190
3304,SUNDAKKAI VATHAL 100G,35
3305,PAMPERS M 11P,210
3306,KPN HERBAL TP 200G,125
3307,KPN HERBAL TP 50G,20
3308,KPN NATURAL SALT 100G,55
3309,SUN BISCUIT 20,25
3310,SUN BISCUIT 38,42
3311,SUN BISCUIT 10,10
3312,AC ASAF CAKE 25G,45
3313,SAI JOYHI LAMP OIL 200ML,50
3314,NILLONS TONATO KETCHUP,15
3315,GULKAND 500G,110
3316,MAGGI CHEES PAZZTA 75G,35
3317,DABUR RED 10RS,10
3318,PEP TOUNG CLEANER,40
3319,MOOV CREAM 30G,175
3320,AC ASAFOETIDA POWDER 100G,165
3321,MARTHANDAM HONEY 500G,280
3322,MARTHANDAM HONEY 250G,135
3323,HERO TILES CLEANER 1L,95
3324,UNIBIC PISTA BADAM COOKIES 60RS,60
3325,BLACK HORSE 450ML,82
3326,DATES 200G,80
3327,DATES 500G,175
3328,SOFY XL 7 PADS,70
3329,CHOCOS 10RS,10
3330,AC BADAM MIX 5RS,5
3331,TATA GULUCO 10RS,10
3332,ELITE SAMBA RAVA 500G,84
3333,COL SALT 20RS,20
3334,MILKA BURGAR BUN 25RS,30
3335,VICKS BABY RUB 25ML,125
3336,CLASSMATE 10RS,10
3337,POPCORN 1KG,160
3338,POPCORN 500G,80
3339,MANI MARK BURFI 10RS,10
3340,AC VERMICELLI 180G,23
3341,MAMYPOKO M 4P,48
3342,EVERADY BATTERY,18
3343,SOFY XL 6P,45
3344,OZONE ROSE 1L,105
3345,DABUR CLOVE 45G,20
3346,HAREENA IDLY PODI 200G,97
3347,DAIRYMILK 46G,50
3348,munch 20 rs,20
3349,VIVEL 4N,100
3350,HARPIC DRAIN POWDER 50G,33
3351,PALM OIL BOX,1300
